path,capture_id,capture_type,distance_m,wifi_level,gt_presence,n_drone_bboxes,n_interf_bboxes,max_drone_conf,max_interf_conf
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0097.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.05618056654930115,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0098.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.08496944606304169,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0099.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,244,0,0.264351487159729,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0100.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,277,0,0.3264216482639313,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0101.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.3161407709121704,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0102.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.43939346075057983,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0103.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.33328893780708313,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0104.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.3249708414077759,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0105.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,98,0,0.058737460523843765,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0106.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,216,0,0.11904990673065186,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0107.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.17310172319412231,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0108.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,234,0,0.12892693281173706,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0109.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,231,0,0.1082005500793457,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0110.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.25589221715927124,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0111.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.13173365592956543,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0112.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.13926400244235992,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0113.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.11667533218860626,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0114.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.17762300372123718,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0115.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,197,0,0.49349886178970337,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0116.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,208,0,0.5038170218467712,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0117.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,293,0,0.5410597920417786,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0118.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,289,0,0.5207269191741943,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0119.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,268,0,0.49408867955207825,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0120.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,248,0,0.3473297357559204,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0121.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,290,0,0.2787766754627228,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0122.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,135,0,0.47756484150886536,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0123.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,292,0,0.3485669493675232,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0124.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,192,0,0.3154996931552887,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0125.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,257,0,0.26674771308898926,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0126.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,266,0,0.24785637855529785,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0127.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.2944764196872711,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0128.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,210,0,0.18131203949451447,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0129.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.3071363568305969,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0130.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.40522438287734985,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0131.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.29252997040748596,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0132.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.31964659690856934,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0133.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.30104056000709534,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0134.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.17410817742347717,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0135.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.20266947150230408,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0136.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,255,0,0.3228618800640106,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0137.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,293,0,0.19193772971630096,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0138.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,276,0,0.14993660151958466,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0139.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.19074949622154236,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0140.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,299,0,0.22982467710971832,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0141.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,276,0,0.2224641591310501,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0142.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.22631040215492249,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0143.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.31189170479774475,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0144.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.17086303234100342,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0145.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,300,0,0.10218505561351776,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0146.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,196,0,0.20628301799297333,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0147.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,241,0,0.18052685260772705,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0148.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,212,0,0.22309263050556183,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/drone/mini3_drone_d5_w1_s01_cap01__seg0149.png,mini3_drone_d5_w1_s01_cap01,drone,5,1,1,110,0,0.1625225841999054,0.0
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0000.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,43,0.0,0.7447250485420227
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0001.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,46,0.0,0.8085861206054688
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0002.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,51,0.0,0.7876335978507996
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0003.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,47,0.0,0.7247450947761536
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0004.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,52,0.0,0.8618401885032654
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0005.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,65,0.0,0.8214597105979919
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0006.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,25,0.0,0.666733980178833
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0007.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,54,0.0,0.7961321473121643
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0008.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,44,0.0,0.7531896829605103
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0009.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,29,0.0,0.7906520366668701
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0010.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,31,0.0,0.8013061285018921
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0011.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,51,0.001486438442952931,0.7425790429115295
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0012.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,40,0.001049133250489831,0.7704227566719055
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0013.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,49,0.0014079897664487362,0.7662700414657593
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0014.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,34,0.0,0.7827572226524353
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0015.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,50,0.0,0.7256168723106384
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0016.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,2,48,0.002361446153372526,0.7129722237586975
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0017.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,50,0.0,0.7499839067459106
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0018.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,33,0.0,0.7776739597320557
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0019.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,53,0.0,0.694190502166748
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0020.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,54,0.0012283172691240907,0.6381055116653442
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0021.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,37,0.0,0.6690589189529419
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0022.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,31,0.0,0.6899327039718628
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0023.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,27,0.0,0.6771938800811768
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0024.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,23,0.0,0.7239668965339661
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0025.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,50,0.0,0.7654454708099365
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0026.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,43,0.0,0.6948986649513245
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0027.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,48,0.0,0.6734559535980225
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0028.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,2,44,0.0036049745976924896,0.6007699370384216
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0029.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,48,0.0,0.7068380117416382
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0030.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,67,0.0023908994626253843,0.644263744354248
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0031.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,55,0.0,0.7425163388252258
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0032.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,57,0.0,0.608875036239624
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0033.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,25,0.0,0.6255993843078613
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0034.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,52,0.0,0.619013249874115
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0035.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,23,0.0,0.6468206644058228
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0036.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,51,0.0,0.6201063990592957
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0037.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,49,0.0,0.6627241969108582
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0038.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,47,0.0,0.7274355888366699
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0039.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,31,0.0,0.729368269443512
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0040.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,45,0.0,0.7580042481422424
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0041.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,43,0.0,0.6720086932182312
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0042.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,34,0.0011885948479175568,0.7210719585418701
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0043.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,48,0.0015903058229014277,0.7024076581001282
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0044.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,58,0.0,0.7250900864601135
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0045.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,39,0.0,0.7359626293182373
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0046.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,26,0.0,0.722347617149353
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0047.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,29,0.0,0.7407553195953369
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0048.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,40,0.0,0.8002951145172119
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0049.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,50,0.0,0.7215445637702942
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0050.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,47,0.0,0.6627570390701294
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0051.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,49,0.0,0.7654634118080139
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0052.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,50,0.0,0.7544241547584534
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0053.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,47,0.0,0.7756860852241516
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0054.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,50,0.0,0.6956163048744202
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0055.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,72,0.002594487741589546,0.7323883175849915
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0056.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,71,0.0,0.7558712959289551
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0057.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,27,0.0,0.7890652418136597
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0058.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,55,0.0,0.7029948234558105
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0059.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,32,0.0,0.686801016330719
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0060.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,48,0.0,0.6674236059188843
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0061.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,46,0.0,0.7324128150939941
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0062.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,48,0.0,0.6221143007278442
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0063.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,46,0.0,0.6784421801567078
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0064.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,49,0.0,0.7442495822906494
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0065.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,49,0.0025974989403039217,0.7594491243362427
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0066.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,43,0.0,0.6786922812461853
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0067.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,0,40,0.0,0.763205885887146
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0068.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,40,0.0013457328313961625,0.8446885347366333
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0069.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,24,0.001102832262404263,0.8184996247291565
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0070.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,30,0.0016771594528108835,0.8231284022331238
C:/TFG/spectre-main/spectre-main/data/mini3_detector_python_v3/all/interference/mini3_nodrone_w1_s01_cap03__seg0071.png,mini3_nodrone_w1_s01_cap03,nodrone,,1,0,1,27,0.0019055831944569945,0.8696820735931396
